name,rating
Isle of Jura 1988 Archives 3rd Release,8.1
Isle of Skye 12,7.8
Iwai Tradition,7.8
J & B Rare / Justerini & Brooks,7.5
J.P. Wiser's Rye,7.2
J.R. Ewing Bourbon,7.2
J.T.S. Brown BIB,8.5
J.W. Dant BIB (circa 1989),8.8
Jack Daniel''s Old No. 7 90 proof (1970s),8.8
Jack Daniel's Angelo Lucchesi Edition,7.8
Jack Daniel's Green Label,7.8
Jack Daniel's Holiday Select 2011,7.2
Jack Daniel's Old No. 7,7.8
Jack Daniel's Silver Select,8.1
Jack Daniel's Sinatra Select,8.5
Jack Daniel's Single Barrel,8.1
Jack Daniel's Single Barrel - Barrel Proof 15-4972  ,9.1
Jack Daniel's Single Barrel Barrel Proof,7.5
Jack Daniel's Single Barrel Rye,4.0
Jack Daniel's Single Barrel Tennessee Rye Whiskey,7.8
Jacob's Well,8.1
James Alexander,7.0
Jameson,7.5
Jameson 12,8.1
Jameson 18,8.5
Jameson Black Barrel,8.1
Jameson Caskmates IPA Edition,7.0
Jameson Rarest Vintage Reserve 2007 ,9.1
Jameson Rarest Vintage Reserve 2009,8.8
Jameson Stout Edition,7.8
Jefferson's Bourbon,8.1
Jefferson's Bourbon Presidential Select 25 Year Old,8.5
Jefferson's Ocean Aged,7.8
Jefferson's Presidential Select 17,8.5
Jefferson's Presidential Select 18,8.5
Jefferson's Presidential Select 18 (Hi-Time),8.8
Jefferson's Presidential Select 18 (Julio's Loch & K(e)y),8.8
Jefferson's Presidential Select 18 (K&L),8.5
Jefferson's Presidential Select 21,8.1
Jefferson's Presidential Select 21 Year Rye,8.5
Jefferson's Reserve,8.1
Jefferson's Straight Rye Whiskey,8.8
Jim Beam Black 8 Year,7.8
Jim Beam Devil's Cut,7.8
Jim Beam Distiller's Masterpiece Bourbon (Ex-Sherry),7.8
Jim Beam Distillers Series,7.8
Jim Beam Distillers' Masterpiece 18 yo Cognac Finished,9.1
Jim Beam Jacob's Ghost,7.2
Jim Beam Pre-Prohibition Rye,8.1
Jim Beam Rye,8.1
Jim Beam Signature Craft 12 yo,8.1
Jim Beam Signature Craft Brown Rice,8.5
Jim Beam Signature Craft High Rye,7.8
Jim Beam Signature Craft Rolled Oat,8.1
Jim Beam Signature Craft Soft Red Wheat,8.1
Jim Beam White Label,7.5
Jim Beam's Choice,7.5
John Barr Blue 17,7.5
John E. Fitzgerald Very Special Reserve,8.5
John Gibson's Ancient Special Reserve 16yo (1917/1933),9.1
John Gibson's Son Ancient Special Reserve Rye,9.1
"John Mark & Robbo's, The Smokey Peaty One",7.8
John Walker & Sons Private Collection 2014,8.5
Johnnie Walker Black,7.8
Johnnie Walker Blue ,8.1
Johnnie Walker Blue King George V,8.1
Johnnie Walker Blue Label CS,8.8
Johnnie Walker Double Black,7.8
Johnnie Walker Explorers' Club The Gold Route,8.1
Johnnie Walker Explorers' Club The Royal Route,7.8
Johnnie Walker Explorers' Club The Spice Road,7.8
Johnnie Walker Gold,8.5
Johnnie Walker Gold Label Reserve,7.2
Johnnie Walker Green,8.1
Johnnie Walker Odyssey,7.8
Johnnie Walker Platinum Label,8.1
Johnnie Walker Red,7.2
Johnnie Walker Swing,7.8
Johnny Drum 15 ,8.1
Johnny Drum Private Stock,7.8
Joseph Magnus Straight Bourbon,8.5
Joshua Brook 8,7.5
"Jura ""Diurachs' Own"" 16yr",8.1
Jura 10,8.5
Jura 16,8.1
Jura 1989 Signatory Cask Strength,8.1
Jura 1989 Signatory Vintage (for Stoller),7.8
Jura 2000 Carn Mor,8.5
Jura 21 ,7.8
Jura Origins 10 year,7.8
Jura Prophecy,8.5
Jura Superstition,8.1
Kaiapoi 13yr,8.8
Kamiki Batch 001,8.1
Kansas Clean Distilled Spirit Whiskey,6.5
Karuizawa  1971 ,9.1
Karuizawa 17,8.5
Karuizawa 1967 TWE 10th Anniversary,9.1
Karuizawa 1972 ,8.5
Karuizawa 1973 ,8.5
Karuizawa 1982 TWE 10th Anniversary,8.5
Karuizawa 1985 Cask 7017,8.1
Karuizawa 1986,9.1
Karuizawa 1990 #679,9.1
Karuizawa Koi 1982 #8497,8.8
Karuizawa Koi 1984 #4021,9.1
Karuizawa Noh 1976 #6719,9.1
Karuizawa Noh 1981 #8775 (K&L),8.8
Karuizawa Noh 1983 #7576,8.8
Karuizawa Noh 1999 #869 (K&L),7.8
Karuizawa Noh 27 yo Multi-Vintages #1,9.1
Kavalan Concertmaster,8.1
Kavalan King Car Conductor,8.1
Kavalan Peated,8.8
Kavalan Peaty Cask for LMDW,8.5
Kavalan Port Cask for Uptown Spirits,8.8
Kavalan Sherry Oak,8.5
Kavalan Single Malt,7.8
Kavalan Solist Amontillado 1st Release,8.8
Kavalan Solist Brandy Cask for LMDW,8.1
Kavalan Solist Ex-Bourbon Cask,8.5
Kavalan Solist Fino,8.8
Kavalan Solist Moscatel 1st Release,8.5
Kavalan Solist Port Cask,8.8
Kavalan Solist PX 1st Release,8.5
Kavalan Solist Sherry,8.8
Kavalan Solist Vinho Barrique,8.8
Kentucky Vintage,8.1
Kentucky Vintage 1974,7.5
Kessler,7.5
Kilchoman 100% Islay (K&L),8.5
Kilchoman 10th Anniversary,8.8
Kilchoman 2006 Release,8.5
Kilchoman 2007 (Binny's),8.8
Kilchoman 2007 Fountainhead,8.5
Kilchoman 2007 Single Cask Nation,8.8
Kilchoman 2008 100% Islay K&L Exclusive (Sherry Cask),8.8
Kilchoman 2008 10yr,8.5
Kilchoman 2009 Vintage,8.1
Kilchoman 2010 100% Islay,8.5
Kilchoman 2010 PX Finish,8.5
Kilchoman 2010 Summer Release,8.1
Kilchoman 2012 Sherry Cask Release,8.5
Kilchoman 351/2010 for PLOWED,8.8
Kilchoman 364/2010 for PLOWED,9.1
Kilchoman Autumn 2009 Release,8.5
Kilchoman Cask 74/2008 for K&L,8.5
Kilchoman Inaugural 100% Islay,8.1
Kilchoman Kh1 Elements of Islay,8.8
Kilchoman Kh1 Elements of Islay,9.1
Kilchoman Loch Gorm,8.1
Kilchoman Machir Bay,8.1
Kilchoman Machir Bay (2012),8.5
Kilchoman Machir Bay (2013),8.5
Kilchoman Port Cask 2018 Release,8.1
Kilchoman Sanaig,8.5
Kilchoman Single Cask 85/2009,8.8
Kilkerran (First Release),8.1
Kilkerran Sherry Wood,8.1
Kilkerran Work in Progress #5 Bourbon Wood,8.8
Kilkerran Work in Progress #5 Sherry,8.5
Kilkerran Work in Progress #6 Bourbon,7.5
Kilkerran Work in Progress #7 Bourbon,8.1
Kinclaith 1967 Connoisseurs Choice,8.1
Kinclaith 1969 Signatory,7.8
King's Crown Whiskey,6.2
Kings County Bottled in Bond Straight Bourbon,7.2
Knappogue Castle 12 yo,8.5
Knappogue Castle 14 yo Twin Wood,7.8
Knappogue Castle 16 yo Twin Wood,8.5
Knappogue Castle 1951 Single Cask #13,8.1
Knappogue Castle 1992,7.8
Knappogue Castle 1994,8.8
Knappogue Castle 1995,8.1
Knob Creek,7.5
Knob Creek 25th Anniversary,8.8
Knob Creek Rye,7.8
Knob Creek Single Barrel,8.5
Knockando 12,8.1
Knockando 1962 Extra Old Reserve,8.5
Knockando 1980 Scott's Selection,8.5
Knockando 1994 21yr,7.5
Knockdhu 21,8.5
Kornog,7.8
Koval Single Barrel Bourbon ,7.2
Koval Single Barrel Rye Whiskey,7.2
Koval White Rye ,7.0
La Alazana Haidd Merlys,8.5
La Alazana Patagonian,8.5
Ladyburn 41,8.8
Lagavulin 10 Year Old That Boutique-y Whisky Company,8.8
Lagavulin 12 (2010),8.5
Lagavulin 12 (2013),8.5
Lagavulin 12 Limited Edition 2014,8.5
Lagavulin 12 Limited Edition 2015,9.1
Lagavulin 12 Special Release 2004,8.5
Lagavulin 12 Special Release 2007,8.1
Lagavulin 12 Special Release 2012,8.1
Lagavulin 16,8.8
"Lagavulin 16 ""White Horse"" Circa 1990",8.8
Lagavulin 1979 Murray McDavid,8.8
Lagavulin 1981 Distillers Edition,8.5
Lagavulin 1989 Distillers Edition,8.8
Lagavulin 1990 Distiller's Edition,9.1
Lagavulin 1990 The Syndicate,8.5
Lagavulin 1991 Distiller's Edition,8.8
Lagavulin 1993 Islay Jazz Festival 2011,9.4
Lagavulin 1994 Distiller's Edition,8.5
Lagavulin 1995 Friends of the Classic Malts,8.8
Lagavulin 1996 Distiller's Edition,8.5
Lagavulin 1997 Distillers Edition,8.5
Lagavulin 1998 Distillers Edition ,8.5
Lagavulin 2010 Distillery Only,8.5
Lagavulin 21 (2007 Release),9.4
Lagavulin 21 (2012 Release),8.8
Lagavulin 25,9.1
Lagavulin 30,8.8
Lagavulin 37,9.1
Lagavulin 8,8.1
Lagavulin Feis Ile 2012,8.8
Lagavulin House Lannister,8.1
Lagavulin Lg1 Elements of Islay,8.5
Lagavulin Lg2 Elements of Islay,8.1
Lagavulin Lg4 Elements of Islay,8.5
Laggan Mill 2009 Coopers Choice,8.8
Lammerlaw,8.1
Langatun Old Bear Peated,7.8
Laphroaig 10 (2015),8.8
Laphroaig 10 (older version),8.5
Laphroaig 10 Cask Strength (pre-2009),8.8
Laphroaig 10 Cask Strength Batch 001,8.8
Laphroaig 10 Cask Strength Batch 003,8.5
Laphroaig 10 Cask Strength Batch 004,8.8
Laphroaig 10 Cask Strength Batch 005,8.5
Laphroaig 10 Cask Strength Batch 006,8.8
Laphroaig 10 Cask Strength Green Stripe,8.8
Laphroaig 11 Single Malts of Scotland,8.8
Laphroaig 15,8.1
Laphroaig 15 Year Old (200th Anniversary Edition) ,8.5
Laphroaig 16 for TWE,8.8
Laphroaig 18,8.5
Laphroaig 1967 Connoisseurs Choice,8.1
Laphroaig 1974 (La Maison Du Whisky),8.8
Laphroaig 1981 27yo,9.4
Laphroaig 1981 Caledonian Selection,9.1
Laphroaig 1984 Cadenhead's,9.1
Laphroaig 1987 (La Maison Du Whisky),9.1
Laphroaig 1987 Old Malt Cask,8.8
Laphroaig 1987 Old Malt Cask,8.5
Laphroaig 1988 Old Malt Cask for PLOWED,9.1
Laphroaig 1989 Old Malt Cask,9.1
Laphroaig 1989 Old Malt Cask,8.5
Laphroaig 1990 A.D. Rattray (Alberta),8.1
Laphroaig 1990 Hart Brothers,8.5
Laphroaig 1990 Signatory,8.8
Laphroaig 1990 Silver Seal,9.1
Laphroaig 1991 Signatory,8.8
Laphroaig 1991 SMWS 29.9,8.1
Laphroaig 1992 Old Malt Cask,8.8
Laphroaig 1992 Old Malt Cask,8.8
Laphroaig 1993 Signatory,8.8
Laphroaig 1995 Duke of Rothesay,8.1
Laphroaig 1996 The Whisky Society,8.5
Laphroaig 1997 Berry Bros. (TWE),8.5
Laphroaig 1997 Chieftain's 14 yo,8.1
Laphroaig 1997 Duncan Taylor,8.1
Laphroaig 1997 Duncan Taylor NC2,8.5
Laphroaig 1997 Duncan Taylor NC2 13 yo,8.5
Laphroaig 1997 Old Particular,8.5
Laphroaig 1997 Signatory (Binny's),8.1
Laphroaig 1998 15 yo Signatory (K&L),8.5
Laphroaig 1998 15 yo Signatory (The Whisky Exchange),8.8
Laphroaig 1998 16 yo Signatory (The Whisky Exchange),8.8
Laphroaig 1998 Archives,8.5
Laphroaig 1998 Boisdale,8.5
Laphroaig 1998 Cadenhead's 14 yo,8.1
Laphroaig 1998 Chieftain's 14 yo,8.8
Laphroaig 1998 Kintra,8.5
Laphroaig 1998 Liquid Library,8.8
Laphroaig 1998 Signatory (Binny's),8.8
Laphroaig 1998 Signatory (for K&L),8.8
Laphroaig 1998 Signatory (La Maison du Whisky),9.1
Laphroaig 1998 Signatory 14 yo,8.1
Laphroaig 1998 Signatory 700358,8.1
Laphroaig 1998 Signatory Cask 700388,8.5
Laphroaig 1998 The Dram,8.5
Laphroaig 1998 Van Wees The Ultimate,8.5
Laphroaig 1999 Murray McDavid,7.5
Laphroaig 1999 Signatory (Binny's),8.5
Laphroaig 20 Double Cask,8.8
Laphroaig 2000 Old Malt Cask,8.8
Laphroaig 2000 Signatory (Binny's),8.1
Laphroaig 2001 Old Particular,8.1
Laphroaig 2001 Signatory Vintage,8.5
"Laphroaig 2001/2008 ""The Real McCoy""",8.5
Laphroaig 2002 Old Malt Cask,8.5
Laphroaig 21,8.8
Laphroaig 25 Cask Strength (2008 US Edition),8.8
Laphroaig 25 Cask Strength 2008,8.8
Laphroaig 25 Cask Strength 2009,8.8
Laphroaig 25 Cask Strength 2011,8.8
Laphroaig 25 Cask Strength 2019 Edition ,9.1
Laphroaig 27 Year Old ,8.8
Laphroaig 29.94 SMWS,8.8
Laphroaig 30,8.5
Laphroaig 32,8.8
Laphroaig 40 ,8.8
Laphroaig An Cuan Mor,8.1
Laphroaig Brodir,8.5
Laphroaig Cairdeas 2011,8.5
Laphroaig Cairdeas 2012,8.5
Laphroaig Cairdeas 2013: Port Wood Edition,8.8
Laphroaig Cairdeas 2014,8.5
Laphroaig Cairdeas 2015 200th Anniversary Edition,8.8
Laphroaig Cairdeas 2016,8.1
Laphroaig Cairdeas 2018 Fino Sherry Cask,8.8
Laphroaig Cairdeas Madeira Edition 2016,8.8
Laphroaig Feis Ile 1994,9.1
Laphroaig Four Oak,8.5
Laphroaig Lore ,8.8
Laphroaig Lp1 - Elements of Islay,8.8
Laphroaig PX Cask,8.8
Laphroaig QA,7.5
Laphroaig Quarter Cask,8.5
Laphroaig Quarter Cask (Original label),8.8
Laphroaig Select,7.8
Laphroaig SMWS 29.179,8.8
Laphroaig SMWS 29.60,8.8
Laphroaig SMWS 29.64,8.5
Laphroaig SMWSA 29.103,8.8
Laphroaig Triple Wood,8.5
Laphroaig/Leapfrog 1987 Murray McDavid,8.5
Larceny,8.5
Large Monongahela Pure Rye,8.1
Lark Cask Strength,8.5
Lark Limited Release Cask# 396,8.1
Lark Tasmanian Single Malt,8.5
Ledaig,8.5
Ledaig 10,7.5
Ledaig 15,8.5
Ledaig 16 Year Spanish Sherry Cask Finish,8.5
Ledaig 1972,8.8
Ledaig 1972 Alambic Classique,8.1
Ledaig 1972 Connoisseurs Choice,9.1
Ledaig 1973 Connoisseurs Choice,8.5
Ledaig 1990 Connoisseurs Choice,7.8
Ledaig 1990 Gordon & MacPhail (Binny's),7.8
Ledaig 1996,7.8
Ledaig 2005 Exclusive Malts,8.1
Ledaig 2005 Whisky Fassle,8.5
Ledaig Port Finish,8.5
Ledaig Sherry Finish Limited Edition,8.5
Ledaig-Tobermory 1973 The Whisky Fair,8.8
Leopold Bros Maryland Style Rye,7.5
Liberty Call Limited CS 4-Grain,5.9
Limeburners M97,8.5
Linkwood 11yr Blackadder,8.1
Linkwood 15,8.5
Linkwood 15 (1990's),7.5
Linkwood 15 year Duncan Taylor Dimensions,8.5
Linkwood 1939 Gordon & MacPhail,8.8
Linkwood 1973 Signatory (Binny's),8.8
Linkwood 1973 TWE 10th Anniversary,8.8
Linkwood 1978 Cadenhead's,8.5
Linkwood 1984 Glenhaven,8.8
Linkwood 1985 Signatory for K&L,8.5
Linkwood 1988 Signatory,7.0
Linkwood 1989 Murray McDavid ,8.8
Linkwood 1989 Whiskybroker,8.1
Linkwood 1990 Murray McDavid,8.5
Linkwood 1991 Sovereign (for K&L),7.8
Linkwood 1992 McGibbon's Provenance,8.5
Linkwood 1995 Signatory Vintage  Cask 639,8.1
Linkwood 1995 Signatory Vintage Cask 5924,8.1
Linkwood 1997 Signatory (TWE),7.8
Linkwood 1997 Signatory Vintage,7.5
Linkwood 2000 Octave,8.8
Linlithgow 1975 Scott's Selection,8.8
Linlithgow 1982 Duncan Taylor,8.8
Linlithgow 1982 Duncan Taylor ROR,8.8
Linlithgow 1982 Scott's Selection,8.5
Linlithgow 1982 Signatory CS (for LMDW),8.1
"Linlithgow, 1975, Mackillop's Choice",8.1
"Linlithgow, 1982, Single Malts of Scotland",8.1
Lion's Pride Dark Spelt,7.0
Lismore,7.8
Lismore 100 proof,7.0
Lismore Legend 21,8.8
Litchfield 8 Double Barrelled Bourbon,8.8
Little Book,8.5
Littlemill 12,8.1
Littlemill 17,7.5
Littlemill 1984/2004 Scott's Selection,8.5
Littlemill 1988 Exclusive Malts,8.1
Littlemill 1988 Exclusive Malts (for K&L),7.2
Littlemill 1989 Cadenhead's,8.5
Littlemill 1990 21 yo (Whiskybroker.co.uk),8.5
Littlemill 1990 Faultline (K&L),7.8
Littlemill 1990 Jewels of Scotland,8.5
Littlemill 1990 Murray McDavid Mission Gold ,8.5
Littlemill 1990 Scott's Selection,8.5
Littlemill 1990 Signatory,8.1
Littlemill 1990 Signatory Vintage,7.8
Loch Dhu 10 (Mannochmore),6.5
Loch Lomond Peated,7.8
Loch Lomond Reserve,8.1
Loch Lomond Single Grain,7.0
Loch Ness,7.2
Lochnagar 1972 The Whisky Fair,8.8
Lochnagar 1990 Old Malt Cask,8.5
Lochside 1965 Adelphi 46yo,9.1
Lochside 1966 Celtic Heartlands,9.1
Lochside 1981 Jewels of Scotland,7.5
Lochside 1981 The Whisky Exchange,8.8
Lochside 1981 Whisky Agency,8.5
Lochside 1981 Whisky Agency & Three Rivers Tokyo,8.8
Lochside 1991 Connoisseurs Choice,7.5
Lock Stock & Barrel 16,8.5
Lock Stock & Barrel Rye,8.1
Lombard 8 Speyside,7.8
Longmorn 13 Chieftain's,8.1
Longmorn 15,8.1
Longmorn 16,8.5
Longmorn 1964 G&M Book of Kells JIS,9.4
Longmorn 1967 Book of Kells,9.4
Longmorn 1967 James MacArthur,8.8
Longmorn 1968 Scott's Selection,9.1
Longmorn 1968 SMWS 7.47,8.8
Longmorn 1969 G&M for JIS,9.4
Longmorn 1969 TWE 10th Anniversary,9.1
Longmorn 1970 Alambic Classique,8.8
Longmorn 1972 Gordon & MacPhail,8.8
Longmorn 1973 Blackadder,8.8
Longmorn 1973 Duncan Taylor,8.8
Longmorn 1973 Gordon and MacPhail,9.1
Longmorn 1973 Hart Brothers,9.1
Longmorn 1976 Perfect Dram,9.1
Longmorn 1981 Aficionado's Club (D&M),8.5
Longmorn 1983 D&M Aficionados Club,8.5
Longmorn 1984 Cadenhead's,8.8
Longmorn 1985  DL Platinum Old & Rare for K&L,8.5
Longmorn 1987 Cadenhead's,8.5
Longmorn 1988 First Cask,8.5
Longmorn 1989 Gordon & MacPhail,8.5
"Longmorn 1989 Gordon & MacPhail, Binny's",7.8
Longmorn 1990 Single Malts of Scotland,8.1
Longmorn 1992 Berry's,8.1
Longmorn 1992 Exclusive Malts K&L,8.8
Longmorn 1992 Faultline (for K&L),7.8
Longmorn 1992 Signatory Vintage,7.5
Longmorn 1996 DT Dimensions,8.1
Longmorn 1996 Signatory,8.5
Longmorn 1996 The Ultimate,8.8
Longmorn 1996 Van Wees The Ultimate Cask 105084 ,8.1
Longmorn 1996 Van Wees The Ultimate Cask 72315,8.5
Longmorn 2002 Signatory Vintage (K&L),8.5
Longmorn 25 Year Old That Boutique-y Whisky Company,8.1
Longmorn SMWS 7.98,7.5
Longmorn-Glenlivet 1967/2003 Scott's Selection,9.1
Longmorn-Glenlivet 1967/2004 Scott's Selection,8.8
Longmorn-Glenlivet 1968 Scott's Selection,8.5
Longmorn-Glenlivet 1971 Scott's Selection,8.8
Longrow 10 (1994),8.5
Longrow 10 100 proof,8.1
Longrow 10 1995,8.1
Longrow 10 1996,8.8
Longrow 10 Sherrywood,8.1
"Longrow 13, MacMhuirich, Currie & Wilkinson",8.8
Longrow 14 Burgundy Wood,8.1
Longrow 14 year,8.1
Longrow 18 (2011),7.5
Longrow 18 (blue label),8.5
Longrow 18 (white label),8.5
Longrow 1973 Samaroli,8.8
Longrow 1973 Samaroli Fragments of Scotland,9.4
Longrow 1974,9.4
Longrow 1974 25 Year,9.1
Longrow 1987 Samaroli Millennium,9.1
Longrow 1992 Cadenhead's,9.1
Longrow 1994 Cadenhead's Whiskyplus,8.8
Longrow 1995 Tokaji Wood,7.8
Longrow 1997 Springbank Society,8.5
Longrow 2001 Rundlets & Kilderkins,8.5
Longrow Christmas 2005,8.8
Longrow CV,7.8
Longrow Red Shiraz Cask,8.5
Lost Prophet,8.1
Lost Spirits Calafia,8.1
Lost Spirits Leviathan I,7.8
Lost Spirits Leviathan II,8.1
Lost Spirits Ouroboros ,7.8
Lost Spirits Seascape,7.8
Lost Sprits Leviathan III,8.1
Lot No. 40 (2012),8.8
Lot No. 40 (late 1990s),9.1
Low Gap Whiskey,7.8
Macallan 12,8.1
Macallan 12 (1970's),8.5
Macallan 18,8.5
Macallan 18 (1968),8.8
Macallan 18 (1976),8.8
Macallan 18 (1977),9.4
Macallan 18 (1978),7.8
Macallan 18 (1979),8.5
Macallan 18 (1980),8.5
Macallan 18 (1985),8.8
Macallan 18 (1986),8.8
Macallan 18 (1987),9.1
Macallan 18 (1988),8.8
Macallan 18 (1990),9.1
Macallan 18 (1993),8.8
Macallan 1841 Replica,8.5
Macallan 1946 Select Reserve,9.4
Macallan 1951,9.1
Macallan 1952 Campbell Hope & King,8.8
Macallan 1956 Campbell Hope & King,9.1
Macallan 1959 Campbell Hope & King,9.1
Macallan 1963 Rinaldi,9.1
Macallan 1964 M Crystal Decanter,9.1
Macallan 1966,9.4
Macallan 1975 Millenium Malt Earls of Zetland,8.8
Macallan 1976 Adelphi,8.5
Macallan 1976 Adelphi,9.1
Macallan 1980 Exceptional Single Cask,9.4
Macallan 1980 Signatory,9.1
Macallan 1985 Malt Trust,8.5
Macallan 1985 SMWS 24.85,8.5
Macallan 1987 Old Malt Cask,8.5
Macallan 1988 Loch Chaim,8.1
Macallan 1988 Signatory Vintage,7.2
Macallan 1989 Artist #5 LMDW,8.5
Macallan 1989 Scott's Selection,8.1
Macallan 1990 Douglas McGibbon ,8.5
Macallan 1990 Murray McDavid,8.5
Macallan 1990 Murray McDavid,7.8
Macallan 1990 Signatory,8.1
Macallan 1990 SMWS 24.96,8.5
Macallan 1990 Speymalt,7.8
Macallan 1990 Whisky Trail,8.1
Macallan 1991 Murray McDavid,8.8
Macallan 1993 Old Malt Cask Rum Finish,7.8
Macallan 1993 Old Particular,8.8
Macallan 1997 Murray McDavid,8.1
Macallan 25,8.8
Macallan 25 (1974),9.1
Macallan 28yr Douglas Laing Premier Barrel,8.1
Macallan 29 Year Old That Boutique-y Whisky Company,8.5
Macallan 30,8.8
Macallan 7,8.5
Macallan Batch 2 That Boutique-y Whisky Company,8.1
Macallan Cask Strength (bottled 2002),8.8
Macallan Cask Strength (bottled 2007),8.8
Macallan Easter Elchies,7.0
Macallan Edition No. 1,8.1
Macallan Fifties,8.1
Macallan Fine Oak 10,7.5
Macallan Fine Oak 15,8.5
Macallan Fine Oak 17,8.5
Macallan Fine Oak 21,8.1
Macallan Fine Oak 30,8.5
Macallan Gold,7.2
Macallan Gran Reserva 1979,8.8
Macallan Gran Reserva 1982,9.1
Macallan Rare Cask Batch 1,8.1
Macallan Select Oak,7.8
Macallan Sienna,8.5
Macallan Thirties,7.8
Macallan Whisky Maker's Edition ,7.8
Macduff 1971 Glenhaven,8.5
Macduff 2000 Connoisseurs Choice,7.2
Machrie Moor,7.8
Mackinlay's Rare Old Highland Malt (Shackleton Replica),8.8
Mackmyra Preludium 3,8.5
Mackmyra Reserve 2007,7.2
MacPhail's 10,8.1
MacPhail's 15,8.8
MacPhail's 50 (1937),9.4
MacPhail's 50 (1938),9.1
Mactarnahan 15,8.5
Magilligan 1992 Rum Wood Finish,8.8
Maker's 46,8.1
Maker's 46 Cask Strength,7.8
Maker's Mark,7.8
Maker's Mark 1983 ,8.1
Maker's Mark Black,8.1
Maker's Mark Cask Strength,8.8
Maker's Mark Gold,8.1
Mannochmore 1978 Glenhaven,8.5
Mannochmore 1982 SMWS 64.11,8.8
Mannochmore 1982 SMWS 64.21,8.5
Mannochmore 1990 Connoisseurs Choice,7.8
Mannochmore 1991 Signatory,8.5
Mannochmore 2007 Signatory Vintage,7.5
Mars Komagatake Zenkoji,8.8
Martin Mills 24 yo,9.1
Master Distillers' Unity,8.5
Master of Malt Speyside 60yr 1st Edition,8.5
Masterson's Barley Whiskey,7.8
Masterson's Rye,8.8
Masterson's Wheat Whiskey,7.2
McCarthy's Oregon Single Malt,7.5
McCarthy's Oregon Single Malt Batch No. W08-01,8.1
McCarthy's Single Barrel K&L,8.8
McClelland's Speyside,7.2
McClellands Lowland Single Malt,6.5
McKenzie Bourbon,7.2
McKenzie Rye,7.8
Mellow Corn Corn Whiskey,7.8
Mic Drop,8.8
Michael Collins Blend,8.5
Michael Collins Single Malt,7.8
Michel Couvreur 12,8.8
Michel Couvreur Blossoming Auld Sherry Malt,8.8
Michel Couvreur Peaty Overaged Malt,8.5
"Michter's ""US 1"" Small Batch Bourbon Whiskey",7.5
Michter's 10,8.8
Michter's 20 yo Bourbon,9.1
Michter's Barrel Strength Rye,8.5
Michter's Original Sour Mash,7.8
Michter's Original Sour Mash (PA),7.5
"Michter's Single Barrel ""US 1"" Straight Rye",7.8
Michter's US 1 Toasted Barrel Bourbon,7.5
Michter's US 1 Unblended American,7.5
Midleton Very Rare,8.5
Milford 10,8.1
Milford 20,8.1
Millburn 1966 Connoisseurs Choice,9.4
Millburn 1969 Cadenhead's,8.5
Millburn 1975 Rare Malts,8.1
Millstone Peated,7.2
Miltonduff 10,7.8
Miltonduff 12 (1970s),8.5
Miltonduff 1982 Faultline (for k&l),8.5
Miltonduff 1992 Old Particular,8.8
Miltonduff 1995 Hepburn's Choice,8.1
Miltonduff 2006 The Whisky Chamber,7.8
Mitchells 12,8.1
Moidart 21,8.8
Moidart 30,9.1
Monkey Shoulder,7.8
Monumental Blended Scotch Whisky,8.5
Mortlach 14yr Battlehill,7.5
Mortlach 15,8.5
Mortlach 15 Gordon & MacPhail,8.1
Mortlach 1954 G&M,8.8
Mortlach 1983 The Bottlers,8.5
Mortlach 1987 Faultline (for k&l),8.5
Mortlach 1989 Faultline for K&L,7.5
Mortlach 1989 Murray McDavid,8.1
Mortlach 1989 Old Masters,8.5
Mortlach 1989 Signatory (Binny's),8.8
Mortlach 1989 The Nectar of the Daily Drams,9.1
Mortlach 1990 Chieftain's K&L,8.8
Mortlach 1990 Signatory,7.8
Mortlach 1990 Signatory (Binny's) Cask 6073,8.8
Mortlach 1991 Moon Import,8.8
Mortlach 1991 Signatory Binny's,8.1
Mortlach 1992 Old Malt Cask,8.5
Mortlach 1992 Signatory,7.5
Mortlach 1992 Signatory,8.8
Mortlach 1993 Duncan Taylor NC2,8.1
Mortlach 1993 Gordon & MacPhail Cask Strength,8.1
Mortlach 1993 Murray McDavid,8.5
Mortlach 1994 Gordon & MacPhail,8.1
Mortlach 1995 Alexander Murray & Co.,7.2
Mortlach 1995 Exclusive Malts,8.8
Mortlach 1995 Faultline for K&L,8.5
Mortlach 1998 Signatory,8.1
Mortlach 2007 Hepburn's Choice,8.1
Mortlach 22yr A Marriage of Casks SMOS,8.5
Mortlach 27 Adelphi Cask #3211,8.1
Mortlach 50 Gordon & MacPhail,9.1
Mortlach Rare Old,7.5
Mosstowie (Miltonduff) 1975 Connoisseurs Choice,8.8
Most Righteous Bourbon,7.0
Mount Vernon Straight Rye 1934,8.1
Muirhead's Silver Seal 20 Year,7.5
Muirhead's Silver Seal 21 Year,7.8
Navazos Palazzi Grain Whisky,8.5
Navazos Palazzi Malt Whisky,8.5
New Holland Malt House,7.8
New Holland Walleye Rye,8.1
Nikka 12 Pure Malt,8.1
Nikka 1987 Single Cask,8.5
Nikka Coffey Grain Whisky,7.5
Nikka Coffey Malt Whisky,8.5
Nikka Miyagikyo 10,8.5
Nikka Miyagikyo 15,8.5
Nikka Miyagikyo 1989  (La Maison Du Whisky) ,9.1
Nikka Miyagikyo Single Malt,7.8
Nikka Miyagikyo Single Malt 12 Year Old,7.8
"Nikka Pure Malt ""Sherry Wood Finish"" Taketsuru",8.8
Nikka Pure Malt 21,8.5
